	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Antibiotic targets in metabolic pathways	3315.41666666667	2687.58333333333	3699	848.833333333333	1027.66666666667	416.833333333333	859.333333333333	1404.5	2232.5	3308.33333333333	5035.83333333333	4779.33333333333	3186.16666666667	3825.5	4677	542.25	2015.83333333333	2225.16666666667	1518.66666666666	1393.08333333333	8823.83333333333	1629.66666666667	5527.16666666667	790.416666666667	1208	1469.66666666667	1569.08333333333	374	628.666666666666	1376.75	1553.08333333334	679.416666666666	3849.33333333333	978.833333333333	3009.75	888.166666666667	585.5	234.416666666667	1200	2728.66666666666	1061.25	1717.66666666667	2862.5	585.916666666667	11.6666666666667	553.999999999999	1874	3269.41666666667	4410.75	2431.08333333333	6125.33333333334	5966.83333333334	1804.16666666667	145	244.333333333333	3888.33333333333	1025.75	4243.41666666666	3831.58333333334	2042.33333333333	4624.16666666667	4638.75
Antibiotic targets in protein synthesis	6426.59999999999	4365.4	7893.43333333332	1972.13333333334	1924.91666666667	1672.66666666667	1402.25	2489.18333333333	4453.23333333333	5095.48333333333	8166.84999999998	7580.19999999999	6116.99999999999	5149.25	4805.88333333332	1552.1	5885.83333333333	3224.1	2688.38333333333	2795.38333333334	12423.6666666667	2545.95	6703.74999999998	1021.88333333333	2057.91666666667	2652.95	2433.23333333333	1171.38333333333	1788.6	2582.55	2796.4	1610.5	5550.11666666666	2051.25	4302.61666666667	2091.05000000001	1392.61666666667	363.883333333333	2132.16666666668	4997.21666666667	2060.93333333334	3018.31666666666	3481.75	1429.83333333333	26.6666666666667	1001.91666666667	2539.88333333333	4110.66666666667	6929.83333333333	3060.31666666667	5993.86666666666	8402.96666666664	2401.95	1238.96666666667	1674.35	6810.99999999999	1726.3	10549.8333333333	8016.53333333333	3540.53333333334	8214.69999999999	8818.11666666665
Antibiotic targets in transcription	11134	6955.5	13341	1168.5	2148.5	1200	2910.5	3525	6245.5	9847	15255	13305	11446.5	9319.5	9045.5	537.5	9247.5	7595	2717	3022	17042	4552.5	13246	1835	1874.5	3313	3113.5	500.5	1307.5	4732	2944.5	966.5	5834.5	2265	6828.5	1978	1590.5	537	3179	5019.5	1710	2362	3242	1236.5	19	1682	3534.5	7163	10934.5	2655	5672	11187.5	3480	142	416	6950	1576	17655.5	12788.5	3089.5	12842	15677
Archaeal membrane bound hydrogenases	0	0.666666666666667	0	3	3.33333333333333	1.66666666666667	0	7	0	1	0	8	5.33333333333333	0	2.33333333333333	0	2.33333333333333	0	2.66666666666667	4.33333333333333	140.666666666667	16.6666666666667	21	0	2.66666666666667	1	0.666666666666667	1.33333333333333	0	0	0	0.333333333333333	51.6666666666667	1.33333333333333	4.66666666666667	1	2.66666666666667	4.66666666666667	5.33333333333333	27.6666666666667	13.3333333333333	39	0	0	0.333333333333333	1	1.66666666666667	2.33333333333333	0	37	103.666666666667	165.333333333333	54	1.33333333333333	0.666666666666667	167.666666666667	17	0	1.33333333333333	54.6666666666667	5.66666666666667	4.33333333333333
Archease	0	4	0	13	41	194	1	5	0	20	1	11	21	6	0	4	8	0	4	4	4	3	1	51	52	7	7	115	0	0	0	0	352	9	15	38	24	1	6	148	66	429	2	0	8	2	4	17	0	18	8	88	16	253	290	394	107	2	2	469	38	5
Arginine biosynthesis	4276.75	3818.08333333334	5040.75	1192.41666666667	1378.83333333333	1784.83333333333	1152.16666666667	1794.16666666667	3806.16666666667	6057.66666666668	11162.8333333333	8421.25	4823.83333333333	4039.25	4130.5	1183.33333333333	4701.91666666666	3962.75	2039.41666666667	2123.83333333333	9857.08333333334	2534.91666666667	5096	913.916666666667	1519.83333333333	1885.33333333333	2196	935.666666666667	1265.83333333333	2756.83333333333	2074.5	1087.58333333333	5205.5	1699.58333333333	3834.66666666667	1309	937.083333333333	275.833333333333	1566.5	3929.41666666667	1611.91666666667	3247.75	2897.5	882.916666666667	27.0833333333333	969.083333333333	2315.08333333333	3768.83333333333	8153.08333333333	2427.66666666667	5621.25	6847.83333333333	1943.83333333333	1514.75	2203.33333333333	6458.66666666666	1607.66666666667	9425.58333333334	7107.83333333333	3754.58333333333	7332.83333333334	7910.66666666667
Arginine biosynthesis via N-acetyl-L-citrulline	2549.75	2023.08333333333	3061.75	699.416666666666	782.333333333333	1353.83333333333	460.166666666667	910.666666666667	1992.66666666667	2155.66666666667	3928.83333333333	4350.25	2652.83333333333	2422.75	2414.5	729.833333333333	3029.91666666667	2887.25	1166.91666666667	1144.83333333333	4825.08333333334	1115.91666666667	2908	561.916666666667	970.833333333334	1014.83333333333	1060.5	734.666666666667	779.333333333333	2251.33333333333	1202	597.583333333333	2150	1175.58333333333	2044.66666666666	790.499999999999	552.083333333333	135.833333333333	824	1683.91666666667	725.416666666667	1774.25	1557	498.416666666667	10.5833333333333	412.083333333333	1058.08333333333	1713.83333333333	4071.58333333333	1052.16666666667	2083.75	3166.83333333334	900.333333333333	1397.25	1778.33333333333	2506.16666666667	731.666666666667	6267.08333333333	3812.83333333333	1971.58333333333	3519.33333333333	3251.16666666667
Arginine decarboxylase and Agmatinase cluster	8620	3553.66666666667	9338.33333333334	1282.33333333333	1418.83333333333	2515	1126.5	1705	2492.66666666667	4690.66666666667	7267	7620.33333333334	6034.83333333334	6954.5	5948.66666666667	1140.83333333333	5402.33333333333	1714.16666666667	2315.83333333333	1979	4553	1444.5	3540	887.5	1845.33333333333	1960.16666666667	2042.16666666667	1366.66666666667	955	767.166666666667	2215.33333333333	1084.33333333333	2700.5	1092.16666666667	2207.66666666667	1486.16666666667	1026	196.833333333333	1606.66666666667	2729	1266.16666666667	2318	3362.5	946.333333333333	22.8333333333333	720.166666666667	2329.66666666667	4334.5	6200.33333333333	1024.83333333333	1641.5	3607	1009.5	2417.66666666667	3239.66666666667	3334.83333333333	1264	8216.66666666667	5406.5	2881.83333333333	5777.66666666667	6672.5
Arginine succinyltransferase pathway	1069	2327	922	112	211	408	105	300	1061	828	4098	2568	5079	617	182	41	8713	5225	150	199	1181	236	556	134	94	319	151	35	123	3413	54	63	765	1688	2629	171	90	30	226	526	215	262	170	35	2	450	180	446	715	187	413	800	206	11	124	670	250	12985	6684	417	5393	3896
Aromatic amino acid interconversions with aryl acids	486.333333333333	260.833333333333	293.666666666667	127.5	182.5	41.1666666666667	97.5	311	228	410.833333333333	1315.16666666667	475.666666666667	366.166666666667	576.833333333333	156	49.1666666666667	59.8333333333333	4219.5	300.666666666667	271	298.166666666667	190.666666666667	1584.16666666667	112.333333333333	173.166666666667	276.166666666667	166.166666666667	35	98.1666666666666	2080.33333333333	108.5	72.8333333333333	110.333333333333	1299.33333333333	1795.83333333333	143.166666666667	172.666666666667	30.6666666666667	317.333333333333	62.8333333333333	64.5	28.8333333333333	56.6666666666667	28.6666666666667	0	318.5	62.8333333333333	135.5	149.333333333333	58.1666666666667	47.3333333333333	121.5	58.1666666666667	16	132.5	91.6666666666667	7	3534.5	2731.83333333333	3.33333333333333	2940.83333333333	3112.66666666667
Arsenic resistance	2563.33333333333	1437	2812.16666666667	1313	1210	1301	1061.33333333333	1239.16666666667	1540.66666666667	3317	3461	3295.33333333333	2509.33333333333	3636	3564.33333333333	981.833333333334	1506.16666666667	3662.33333333333	1665	1526.83333333333	3968.5	939	4333.66666666667	576.333333333333	1852	1262.33333333333	3014.66666666667	660.333333333333	1073.5	3643.5	2039.33333333333	1179.66666666667	5908.66666666667	3362.5	4671.16666666666	1453.83333333333	827.5	119	1181.66666666667	3150.16666666667	1714.66666666667	1646	4642.16666666667	1080.83333333333	19.1666666666667	691.333333333333	3077.16666666667	5066.33333333333	3291	2072.33333333333	4401.33333333333	2234.66666666667	541.166666666667	1113.33333333333	1409	4454.16666666667	1488.16666666667	8461.83333333334	4233.33333333333	2281	5611.16666666667	4214
Aspartate to Homoserine module	1654.30952380952	1155.21428571428	1834.28571428571	511.52380952381	557.190476190477	892.47619047619	427.738095238095	659.238095238096	927.095238095239	1975.73809523809	2365.7619047619	2337.42857142857	1791.66666666667	2125.19047619048	2327.2619047619	243.904761904761	692.52380952381	1287.21428571429	584.000000000001	523.523809523811	2216.38095238095	853.238095238095	1712.7619047619	402	666.761904761905	622.285714285715	795.000000000001	509.952380952381	309.761904761905	1116.69047619048	756.238095238096	279.571428571428	2215.2380952381	500.428571428572	1240.66666666667	519.190476190476	341.619047619047	62.8809523809524	521.714285714286	1413.52380952381	658.857142857143	1063.04761904762	1052.2380952381	303.142857142857	13.1428571428571	315.523809523809	876.428571428572	1808.85714285714	1812.57142857143	819.952380952381	1655.23809523809	1726.33333333333	480.619047619048	872.952380952381	1209.76190476191	1481.33333333333	570.428571428571	1945.92857142857	1688.95238095238	1237.23809523809	2200.09523809524	3002.40476190476
Aspartate to Threonine Module	3575.30952380953	2627.21428571429	3937.61904761905	1286.85714285714	1359.85714285714	1841.80952380952	909.404761904762	1482.57142857142	2276.7619047619	4163.7380952381	5164.09523809524	5525.09523809524	4017.33333333333	4300.19047619048	4689.26190476191	793.238095238096	2335.19047619048	2457.54761904762	1459.33333333333	1325.85714285714	6685.71428571428	1755.57142857143	3778.42857142859	914.333333333333	1647.09523809523	1577.61904761904	1781.33333333333	1144.95238095238	862.761904761905	1894.35714285714	1718.23809523809	775.904761904763	4471.90476190477	1023.42857142857	3066.33333333334	1275.52380952381	748.61904761905	209.547619047619	1149.04761904762	2721.19047619048	1421.19047619047	2818.38095238095	2737.2380952381	593.809523809524	31.1428571428571	720.190476190477	1910.7619047619	3966.85714285715	4031.57142857143	1737.28571428571	3677.90476190477	5184.33333333333	1479.28571428571	1742.95238095238	2489.09523809524	4375.66666666666	1346.7619047619	5168.59523809524	4506.61904761905	3369.57142857143	5085.42857142857	6304.40476190476
AttEFGH ABC Transport System	336	98	116	44	99	16	11	83	76	115	529	66	144	171	56	15	72	1476	125	135	422	22	339	5	31	191	14	24	45	1355	17	41	2	424	985	93	50	12	137	236	38	2	6	2	0	202	13	21	48	75	21	20	14	4	59	3	13	1214	1079	88	1444	2522
Autoinducer 2 (AI-2) transport and processing (lsrACDBFGE operon)	9	116	22	1	12	1	2	23	3	877	192	1176	3949	588	5252	52	2	2	19	56	66	8	25	6	86	21	236	2	0	2	4	3	23	6	3	4	4	2	24	2	6	50	2	248	0	97	420	1198	51	0	0	9	6	0	5	31	0	14901	5593	17	1945	514
BOX elements in Streptococci	0	0	0	1	87	0	0	0	0	0	0	0	0	0	0	2	0	0	0	45	0	4	0	9	0	2	0	0	1	3	0	0	0	6	0	2	2	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
Bacillibactin Siderophore	4	32	6	0	2	0	4	6	0	77	26	44	101	16	4	0	0	0	3	10	0	3	0	1	4	0	75	0	9	2	15	0	0	3	4	5	2	0	5	4	0	0	0	0	0	10	363	344	795	0	0	0	0	0	1	0	0	7	138	0	6	106
Bacillithiol synthesis	730	539	86	106	152	115	1325	273	118	4001	2549	2326	2452	5252	6937	71	150	272	411	312	681	38	256	68	365	372	1280	56	69	39	1167	83	181	62	2097	197	138	35	310	697	110	11	3503	175	2	267	2591	5791	2753	74	76	190	70	69	104	12	16	99	1214	197	1814	2766
Bacillus cannibalism system	37	30	6	7	12	0	22	17	0	58	61	23	12	33	553	7	4	4	38	5	0	0	12	5	12	11	6	0	2	0	10	7	2	6	0	8	8	0	9	2	4	1	1	2	0	5	14	96	28	0	2	0	0	2	0	3	0	55	73	52	34	84
Bacillus subtilis yydFGHIJ operon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacitracin resistance	53	260	21.5	55.5	105.5	160	414	65.5	33	2153.5	348.5	1938.5	1731	709	37.5	35.5	211	50.5	87.5	108	0	5	12.5	49.5	190	28	2071.5	71.5	6.5	43	147	15	66	81	4441	55.5	38	0	26	22	8	19.5	1212	207.5	0	80	3154.5	6425.5	4574.5	9	53	1	0	155	252.5	0	0	648.5	721	5	287.5	583.5
BactLuciferaseComplex	747.5	534.25	994	91.75	101	63.75	58.75	149.25	182.25	262.5	771.5	703.75	356.5	213.5	47.25	102.5	205.75	335.25	152.5	170	160.5	31.5	73	81.25	153.5	129.75	93.75	219	91.75	141.5	80.25	95.25	235.25	94	257	103.5	56.25	6.5	73.5	105.5	79	73.75	97	247.5	0	185.5	41	42.75	289.75	30.75	38.5	137.25	35	39.5	70.5	127.5	35.25	650.5	891	118.75	993	1934
Bacterial Sphingolipids	4552	3400	6298	209	318	614	320	568	1410	2362	5651	2522	1485	859	358	91	144	1815	202	277	3974	796	1435	19	82	480	132	36	157	414	199	107	59	99	404	193	215	48	407	969	119	1363	29	27	7	280	29	176	604	72	65	1005	279	11	23	2192	43	218	1412	1142	1906	2461
Bacterial cell division related cluster 2	4100.66666666667	2741.83333333333	4525.33333333333	865.666666666667	990.833333333333	878	1057.16666666667	1206.83333333333	2127.5	3499.66666666667	5034.33333333334	5691.16666666667	4100.5	4369.33333333333	5562.5	717.333333333333	3057.83333333333	2220	1485.33333333333	1266.66666666667	5421.33333333333	1231.83333333333	3389.66666666667	496	1129.5	1232.66666666667	1910	513.666666666667	803	1687.16666666667	1685	652.833333333333	2940.16666666667	1042	3011.16666666667	916.5	611	140.833333333333	1034.33333333333	2122.16666666667	980.166666666667	1320.33333333333	2596.16666666667	703.166666666667	11	551.333333333333	2039.5	4032	5409.33333333333	1297.16666666667	2618.5	3502.33333333333	1015.83333333333	546.5	857.666666666666	3039.83333333333	833.833333333333	5265.5	4575.83333333333	1823.16666666667	4964.16666666667	5175.33333333334
Bacterial checkpoint-control-related cluster	744.666666666667	477	961	99.3333333333334	193	287	153.666666666667	168.666666666667	567.333333333333	485.666666666667	705.333333333334	908.666666666667	935.666666666666	387.333333333333	429	47	741.333333333333	278.333333333333	135.666666666667	206.666666666666	924.666666666667	257.666666666667	391.666666666667	88.3333333333333	91.6666666666667	183.333333333333	206.333333333333	124.333333333333	94.3333333333333	119.666666666667	115.666666666667	62.6666666666667	604.666666666667	84	287.333333333333	157	119	31.3333333333333	209.666666666667	526	179.333333333333	475.666666666666	100.666666666667	101.333333333333	4	101	305	569.333333333333	1055.33333333333	191	437	644.666666666667	165.666666666667	233.666666666667	289	757	241	1156.33333333333	787.333333333333	741	904.333333333334	688.666666666667
Bacterial light-harvesting proteins	26	38.5	34	8.5	5	0	2	5.5	21	15	24.5	0	0	34.5	11.5	3.5	3.5	2	2.5	4	0	0	12	0	2	7	0.5	3	4.5	5	1	12.5	0	1	4.5	10.5	17	0	33	5	2	0	2	60	0	0	2.5	3	7	6.5	5.5	0	0	0	0	0	0	0	0	0	5.5	1
Bacterial pathways for dimethylsulfoniopropionate and acrylate catabolism	3864	5597	3388	603.5	791	756.5	549.5	1231	2174.5	1957	6119.5	3149.5	2352	2595	1709	461	1071	9189	1240	1066.5	5526.5	1346.5	5900.5	144	506.5	1169	709.5	183	748	8725.5	380	404	3936.5	4607	5835.5	814.5	646	199.5	1224	2212.5	954	2157.5	768	862	16.5	1136	386	974.5	1643.5	2037.5	4695	3977	1196	60	253	6844.5	1103	8006	8686.5	1213.5	8712.5	11951
Bacteriocin resistance related cluster	170.5	44.5	116.5	8	11	1	17	27.5	21.5	79	1379	80	21.5	139	25	3	0	1619.5	12	25	30.5	27	12	1	4	14.5	6	0	32	1476	9	2	2.5	573	805.5	5	7	2	13	1	6	2	0	0	0	85	0.5	0	48	6	6	8	1.5	0	13	5.5	2	950.5	547.5	0	373.5	981.5
Bacteriocins in Lactobacilli	0	0	0	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteroides capsular polysaccharide transcription antitermination proteins	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
BarA-UvrY(SirA) two-component regulatory system	3288.46666666667	2671.56666666667	3431.66666666667	312.166666666667	617.499999999999	1157.56666666667	974.333333333333	836.400000000001	1128.3	3042.73333333333	4563.76666666667	5522.73333333333	5732.93333333334	4049.83333333333	4032.4	141	5662.83333333333	2174.4	736.866666666667	643.933333333333	4986	1312.26666666667	3334.96666666667	695.9	623.433333333333	791.566666666666	1263.76666666667	569.933333333333	228.6	1086.6	1271	214.6	2024.73333333333	561.8	2667.5	566.966666666666	407.466666666666	113.9	706	1415.5	552.7	1186.43333333333	1990.2	366.6	12.2	564.7	1802.43333333333	3774.56666666667	4544.5	693.8	1410.53333333333	3079.53333333333	881.133333333333	1020.3	1504.3	2286.6	556.766666666667	9232.8	5693.83333333333	1457.4	4800.56666666667	4667.33333333333
Barnase-barstar complex	88	24	35	8	21	5	8	49	23	62	329	184	579	161	31	7	744	690	27	18	4	32	235	5	120	22	288	2	20	578	5	6	386	247	467	8	13	0	19	159	116	10	0	11	1	65	142	236	242	2	4	2	2	1	37	104	90	1334	676	18	707	653
Benzoyl-CoA pathway of anaerobic aromatic metabolism	265	240.5	231.5	104	238.5	155	103	291.5	542	429.5	319	693	410	564.5	594.5	64	78	112	445	310.5	4003	912.5	2922	365.5	147.5	395	96.5	72.5	100.5	197	207.5	73.5	3829.5	101	1113	223	170	102	321	2078.5	524.5	1607.5	16	36	26	105	178	432.5	62	1420.5	3553	3260	953	238	161	1808	975.5	612	474	723	627	1193.5
Beta-lactamases Ambler class A	1258	779	1707	26	30	5	39	104	681	344	534	927	438	38	39	12	934	98	51	47	0	2	114	12	25	73	64	14	31	27	65	24	4	29	168	29	36	0	61	17	13	4	0	35	0	62	93	404	875	8	8	6	2	5	10	0	2	235	589	12	412	584
Beta-lactamases Ambler class B	60	350	56	17	20	14	61	94	9	109	775	274	106	32	24	8	37	216	45	82	0	4	35	0	32	94	13	10	19	9	9	29	5	26	44	43	40	0	89	17	22	0	4	0	0	26	1	0	82	32	12	2	2	6	7	0	0	29	212	0	409	392
Beta-lactamases Ambler class C	94	38	23	11	0	0	4	15	12	12	168	51	488	130	32	2	0	748	6	12	0	0	4	0	2	11	7	1	24	902	1	0	0	272	358	6	0	0	7	2	2	0	0	0	0	60	0	0	14	0	0	0	0	0	21	0	0	580	428	0	198	769
Beta-lactamases Ambler class D	12	11	17	4	14	6	9	36	3	151	351	57	42	5	12	1	3	10	4	2	0	1	0	0	4	7	16	0	0	3	1	6	4	9	2	8	4	2	16	7	9	0	0	2	0	54	25	86	4	4	1	0	0	0	10	0	3	117	122	128	162	642
Betaine biosynthesis from glycine	2	5	2	8	11	180	2	29	0	70	10	217	198	6	2	7	2	0	7	2	35	85	12	242	3	4	2	4	0	0	0	0	1637	9	41	4	4	16	2	1107	323	639	0	4	6	11	49	166	0	487	1149	287	70	11	0	1118	456	34	11	708	76	25
Betaine lipids in bactera	188	45	38	8	18	10	8	66	9	64	80	820	117	14	13	2	2	64	27	28	0	0	0	0	4	29	2	4	2	2	2	14	0	2	123	21	6	0	28	12	6	0	0	4	0	65	0	4	0	1	2	0	0	0	1	0	2	4	153	0	170	1083
Bicyclomycin resistance cluster	1654	1228	2165	201.5	327	130	306	538.5	1184	1383	2754	2639.5	3194.5	1073.5	954	95.5	5458	1121	477.5	448	3009.5	657	2104.5	326.5	247	518.5	407	84	198.5	693.5	354.5	114.5	1569	290	804.5	302	232	96	525.5	1311.5	426.5	676.5	182.5	201.5	5.5	313.5	425.5	865.5	2220	686.5	1406.5	1985	531	23.5	51	1769.5	470.5	8197	4130.5	899	2566	2348
Bile hydrolysis	118.5	47.5	104	85	57	11	25	57.5	45.5	281	720	370	1119	118.5	29.5	22	1562	1026.5	75	49	2	21	126	9	34	44	44.5	17	24.5	299.5	24	42	3	139.5	240.5	42.5	45	11	79.5	19.5	20	0	1014.5	31	0	109.5	240.5	289	180.5	31	33	7	7	3	21	3	3	2674	1204.5	6	1031.5	1175
Biofilm Adhesin Biosynthesis	27	21	214	13	8	4	10	7	39	230	1458	2741	8	198	18	14	9	346	50	71	0	2	3	6	2	15	0	0	16	42	2	4	4	32	457	6	2	0	14	8	2	0	1	12	0	163	4	14	2809	3	0	0	0	8	1	0	0	12203	4402	2	2896	387
Biofilm formation in Staphylococcus	317.5	105	121	194.5	219	53	186	471.5	772	485	224.5	708	682	808	688	61	21	26	320	133	2737	1048	2495	919	1518	226	1559	23	26	56	249	26	2558	46.5	582.5	100	60	138	175	1309	403	826	348	53	8	44	672	1122	615	1125	2733	2260	592	25	20	2606	644	73.5	66	824	84.5	101
Biogenesis of c-type cytochromes	11944.5	7178	13900	2288.5	2865.5	1940	3597.5	4402	9509	14338.5	23547	24423.5	15210.5	12136.5	11438	1175.5	13274.5	8379	3828	3680	23694	6310.5	17035.5	2500.5	2904.5	4231	5194.5	917	1950	3992	4752	1392	10394.5	2246	9207.5	2657.5	1981	697.5	3920.5	7938.5	3034	3993	5810	1866.5	35	2581	5971.5	12038	24052	4550	8730.5	15994.5	4592	412.5	916.5	10884	2866	14103	15759.5	5534	19346.5	24803.5
Biogenesis of cbb3-type cytochrome c oxidases	334	317.333333333333	129.666666666667	41.5	104.166666666667	10.8333333333333	33.6666666666667	112.833333333333	79.3333333333333	888	2517.16666666667	2090.66666666667	668.5	82.5	43.1666666666667	13.5	25.1666666666667	366.5	39.5	125	1.83333333333333	15.8333333333333	36.8333333333333	3.5	23.8333333333333	106.833333333333	19.8333333333333	12.8333333333333	15.5	27.1666666666667	10.6666666666667	34.1666666666667	16	49.3333333333333	27.1666666666667	79.1666666666667	41	6.83333333333333	123.666666666667	40.1666666666667	31.6666666666667	2.16666666666667	6.66666666666667	8.66666666666667	0	372	12	64.3333333333333	2153.5	9.33333333333333	18.3333333333333	20.5	16.3333333333333	10.5	64.8333333333333	2.33333333333333	9.5	55.3333333333333	2236	4.16666666666667	2868.33333333333	4339
Biogenesis of cytochrome c oxidases	6463.5	3421.25	7911.58333333334	1159.91666666667	1022.16666666667	400.333333333333	989.583333333333	1414.91666666667	3002.41666666667	4925.08333333333	7004.91666666667	7245.08333333333	4359.41666666667	3305.16666666667	1940.41666666667	959.916666666667	1653.5	4495.66666666667	1626.16666666667	1389.16666666667	2930.75	881.75	2520.33333333333	345.833333333333	1641.58333333333	1470.91666666667	2914.33333333333	327.5	1269	3557.75	1730.5	829	419.833333333333	1901.83333333333	3702.33333333333	968.5	636.583333333333	130.333333333333	1042.33333333333	1256.91666666667	596.333333333333	366.416666666667	2753.91666666667	1021.5	2.66666666666667	926.166666666667	1995.41666666667	3882.83333333333	6582.75	431.333333333333	442.5	1936.5	694.333333333333	50.25	146.333333333333	486.166666666667	119.75	4224.58333333333	4638.58333333333	643	6426.75	9090
Biosynthesis of 4,4'-diapolycopene dialdehyde	545	483	637	140.5	131	268.5	149.5	165	174.5	696.5	670	496	483.5	806	662	56	115.5	148	250.5	262.5	719.5	57	603.5	18.5	170	309	214.5	60.5	77.5	67.5	117	103	191	87	483.5	191.5	202	16.5	422.5	253	122	44	9.5	257.5	0	62	238	626.5	312	231	359	306.5	116	14.5	20	146	62.5	211.5	603	86.5	673	774.5
Biosynthesis of Arabinogalactan in Mycobacteria	1417.33333333333	1365.83333333333	626	320	644.833333333333	158	404	1188	329.666666666667	1128.33333333333	2524	2334.66666666667	782.666666666667	759.666666666667	426.333333333333	127.666666666667	1654.66666666667	1237	1095.83333333333	882.5	5409.66666666667	2408.33333333333	6067.66666666667	2159	220.166666666667	870.166666666667	127.333333333333	111.166666666667	142	499	156	188.5	1415.33333333333	624	1325.66666666667	476.666666666667	453.166666666667	264	867.5	291	252	520.333333333333	37	113.666666666667	2	336.333333333333	212.666666666667	235	213.666666666667	365.666666666667	389.166666666667	2367.66666666667	828	27.6666666666667	111.333333333333	982.333333333333	83	967.666666666667	1877	145	2439	3257
Biosynthesis of thiamin antivitamin Bacimethrin	1999	1079	2072	767	559	810	276	585	704	1109	1442	1586	1344	1516	1230	470	1398.5	2535	771	711	3183	599	1917	376	608	694	609	399	535	1629	396	344	1529	1024	1315	711	344	114	422	1266	838	909	1063	199	11	269	730	1461	916	917	1847	2248	661	585	697	2069	487	3137	1847	1297	2369	2321
